日期,成交笔数,开盘持仓,收盘持仓,成交额,手续费,滑点,交易盈亏,持仓盈亏,总盈亏,净盈亏,收益走势
2023/1/14,0,0.0043279,0.0043279,0,0,0,0,45.47,45.47,45.47,4607.1
2023/1/15,0,0.0043279,0.0043279,0,0,0,0,13.55,13.55,13.55,4620.65
2023/1/16,2,0.0043279,-0.008575243,1972.62,0.79,0,-27.96,-3.12,-31.08,-31.87,4588.78
2023/1/17,2,-0.008575243,0.004116643,2001.57,0.8,0,-7.2,-17.94,-25.14,-25.94,4562.84
2023/1/18,0,0.004116643,0.004116643,0,0,0,0,-8.76,-8.76,-8.76,4554.08
2023/1/19,0,0.004116643,0.004116643,0,0,0,0,-6.87,-6.87,-6.87,4547.21
2023/1/20,0,0.004116643,0.004116643,0,0,0,0,12.3,12.3,12.3,4559.51
2023/1/21,0,0.004116643,0.004116643,0,0,0,0,34.76,34.76,34.76,4594.27
2023/1/22,0,0.004116643,0.004116643,0,0,0,0,-4.86,-4.86,-4.86,4589.41
2023/1/23,2,0.004116643,-0.008235441,1971.31,0.79,0,-30.87,-6.17,-37.04,-37.83,4551.58
2023/1/24,0,-0.008235441,-0.008235441,0,0,0,0,0,0,0,4551.58
2023/1/25,0,-0.008235441,-0.008235441,0,0,0,0,63.78,63.78,63.78,4615.36
2023/1/26,2,-0.008235441,0.004407104,2008.46,0.8,0,0.95,-37.83,-36.88,-37.68,4577.68
2023/1/27,0,0.004407104,0.004407104,0,0,0,0,-6.68,-6.68,-6.68,4571
2023/1/28,0,0.004407104,0.004407104,0,0,0,0,1.64,1.64,1.64,4572.64
2023/1/29,0,0.004407104,0.004407104,0,0,0,0,14.54,14.54,14.54,4587.18
2023/1/30,2,0.004407104,-0.008298247,1991.13,0.8,0,-22.73,-11.42,-34.15,-34.95,4552.23
2023/1/31,0,-0.008298247,-0.008298247,0,0,0,0,-2.85,-2.85,-2.85,4549.38
2023/2/1,0,-0.008298247,-0.008298247,0,0,0,0,11.03,11.03,11.03,4560.41
2023/2/2,2,-0.008298247,0.004314957,2007.91,0.8,0,109.14,-85.67,23.47,22.67,4583.08
2023/2/3,0,0.004314957,0.004314957,0,0,0,0,-6.51,-6.51,-6.51,4576.57
2023/2/4,0,0.004314957,0.004314957,0,0,0,0,7.39,7.39,7.39,4583.96
2023/2/5,2,0.004314957,-0.007791581,1994.53,0.8,0,3.52,-15.5,-11.97,-12.77,4571.19
2023/2/6,0,-0.007791581,-0.007791581,0,0,0,0,-3.13,-3.13,-3.13,4568.06
2023/2/7,0,-0.007791581,-0.007791581,0,0,0,0,14.15,14.15,14.15,4582.21
2023/2/8,2,-0.007791581,0.00435584,2008.26,0.8,0,0.55,-18.12,-17.58,-18.38,4563.83
2023/2/9,2,0.00435584,-0.008062663,1997.53,0.8,0,-29.48,-9.34,-38.82,-39.62,4524.21
2023/2/10,0,-0.008062663,-0.008062663,0,0,0,0,89.25,89.25,89.25,4613.46
2023/2/11,0,-0.008062663,-0.008062663,0,0,0,0,-0.31,-0.31,-0.31,4613.15
2023/2/12,0,-0.008062663,-0.008062663,0,0,0,0,-10.76,-10.76,-10.76,4602.39
2023/2/13,0,-0.008062663,-0.008062663,0,0,0,0,48.46,48.46,48.46,4650.85
2023/2/14,2,-0.008062663,0.005204687,2002.12,0.8,0,46.63,-55.66,-9.02,-9.82,4641.03
2023/2/15,0,0.005204687,0.005204687,0,0,0,0,17.83,17.83,17.83,4658.86
2023/2/16,0,0.005204687,0.005204687,0,0,0,0,76.22,76.22,76.22,4735.08
2023/2/17,0,0.005204687,0.005204687,0,0,0,0,-26.93,-26.93,-26.93,4708.15
2023/2/18,0,0.005204687,0.005204687,0,0,0,0,11.52,11.52,11.52,4719.67
2023/2/19,0,0.005204687,0.005204687,0,0,0,0,8.62,8.62,8.62,4728.29
2023/2/20,2,0.005204687,-0.006662847,1998.9,0.8,0,-27.22,-2.39,-29.61,-30.41,4697.88
2023/2/21,0,-0.006662847,-0.006662847,0,0,0,0,23.62,23.62,23.62,4721.5
2023/2/22,0,-0.006662847,-0.006662847,0,0,0,0,39.4,39.4,39.4,4760.9
2023/2/23,2,-0.006662847,0.005510304,2003.42,0.8,0,11.35,-28.25,-16.91,-17.71,4743.19
2023/2/24,2,0.005510304,-0.006957514,1998.18,0.8,0,0.61,-29.16,-28.54,-29.34,4713.85
2023/2/25,0,-0.006957514,-0.006957514,0,0,0,0,4.05,4.05,4.05,4717.9
2023/2/26,0,-0.006957514,-0.006957514,0,0,0,0,-5.75,-5.75,-5.75,4712.15
2023/2/27,2,-0.006957514,0.005329914,2000.69,0.8,0,18.68,-27,-8.33,-9.13,4703.02
2023/2/28,0,0.005329914,0.005329914,0,0,0,0,-1.61,-1.61,-1.61,4701.41
2023/3/1,4,0.005329914,0.005057684,4000.97,1.6,0,-49.81,8.86,-40.95,-42.55,4658.86
2023/3/2,0,0.005057684,0.005057684,0,0,0,0,-14.96,-14.96,-14.96,4643.9
2023/3/3,2,0.005057684,-0.007452011,1990.92,0.8,0,31.82,-31.05,0.78,-0.02,4643.88
2023/3/4,0,-0.007452011,-0.007452011,0,0,0,0,3.61,3.61,3.61,4647.49
2023/3/5,2,-0.007452011,0.005282381,2003.91,0.8,0,-6.7,-5.33,-12.03,-12.83,4634.66
2023/3/6,0,0.005282381,0.005282381,0,0,0,0,4.62,4.62,4.62,4639.28
2023/3/7,2,0.005282381,-0.007534352,1998.33,0.8,0,-1.18,-9,-10.18,-10.97,4628.31
2023/3/8,0,-0.007534352,-0.007534352,0,0,0,0,0.44,0.44,0.44,4628.75
2023/3/9,0,-0.007534352,-0.007534352,0,0,0,0,19.9,19.9,19.9,4648.65
2023/3/10,0,-0.007534352,-0.007534352,0,0,0,0,87.9,87.9,87.9,4736.55
2023/3/11,0,-0.007534352,-0.007534352,0,0,0,0,-8.33,-8.33,-8.33,4728.22
2023/3/12,2,-0.007534352,0.006227905,2006.25,0.8,0,-3.85,-20.73,-24.59,-25.39,4702.83
2023/3/13,0,0.006227905,0.006227905,0,0,0,0,131.6,131.6,131.6,4834.43
2023/3/14,0,0.006227905,0.006227905,0,0,0,0,64.76,64.76,64.76,4899.19
2023/3/15,2,0.006227905,-0.005483,1980.82,0.79,0,66.74,-84.6,-17.86,-18.65,4880.54
2023/3/16,0,-0.005483,-0.005483,0,0,0,0,-15.17,-15.17,-15.17,4865.37
2023/3/17,2,-0.005483,0.006447968,2011.35,0.8,0,37.16,-30.08,7.09,6.28,4871.65
2023/3/18,0,0.006447968,0.006447968,0,0,0,0,44.34,44.34,44.34,4915.99
2023/3/19,0,0.006447968,0.006447968,0,0,0,0,4.55,4.55,4.55,4920.54
2023/3/20,2,0.006447968,-0.004956817,1996.61,0.8,0,-12.94,-19.83,-32.78,-33.58,4886.96
2023/3/21,2,-0.004956817,0.006141347,2003.35,0.8,0,7.09,-24.53,-17.43,-18.24,4868.72
2023/3/22,0,0.006141347,0.006141347,0,0,0,0,-3.84,-3.84,-3.84,4864.88
2023/3/23,3,0.006141347,0.000519649,2975.09,1.19,0,-65.7,19.76,-45.94,-47.13,4817.75
2023/3/24,2,0.000519649,-0.010716874,1962.84,0.79,0,-21.38,-3.72,-25.1,-25.89,4791.86
2023/3/25,0,-0.010716874,-0.010716874,0,0,0,0,13.03,13.03,13.03,4804.89
2023/3/26,2,-0.010716874,0.000642696,2012.28,0.8,0,-10.75,-8.86,-19.61,-20.41,4784.48
2023/3/27,2,0.000642696,-0.010994412,1989,0.8,0,-1.4,-3.32,-4.71,-5.51,4778.97
2023/3/28,2,-0.010994412,0.000451229,2002.66,0.8,0,-7.68,-35.85,-43.53,-44.33,4734.64
2023/3/29,0,0.000451229,0.000451229,0,0,0,0,2.89,2.89,2.89,4737.53
2023/3/30,0,0.000451229,0.000451229,0,0,0,0,-0.83,-0.83,-0.83,4736.7
2023/3/31,0,0.000451229,0.000451229,0,0,0,0,1.86,1.86,1.86,4738.56
2023/4/1,0,0.000451229,0.000451229,0,0,0,0,-0.46,-0.46,-0.46,4738.1
2023/4/2,2,0.000451229,-0.010606192,1991.19,0.8,0,4.59,-1.04,3.55,2.75,4740.85
2023/4/3,2,-0.010606192,0.000475123,2007.69,0.8,0,-17.46,0.64,-16.83,-17.63,4723.22
2023/4/4,0,0.000475123,0.000475123,0,0,0,0,3.14,3.14,3.14,4726.36
2023/4/5,0,0.000475123,0.000475123,0,0,0,0,1.64,1.64,1.64,4728
2023/4/6,0,0.000475123,0.000475123,0,0,0,0,-1.1,-1.1,-1.1,4726.9
2023/4/7,0,0.000475123,0.000475123,0,0,0,0,-0.67,-0.67,-0.67,4726.23
2023/4/8,0,0.000475123,0.000475123,0,0,0,0,0.33,0.33,0.33,4726.56
2023/4/9,2,0.000475123,-0.010324246,1996.72,0.8,0,14.11,-1.44,12.67,11.87,4738.43
2023/4/10,2,-0.010324246,0.00049563,2007.29,0.8,0,5.22,-24.94,-19.73,-20.53,4717.9
2023/4/11,0,0.00049563,0.00049563,0,0,0,0,2.62,2.62,2.62,4720.52
2023/4/12,2,0.00049563,-0.010179406,1989.56,0.8,0,-50.91,-0.07,-50.98,-51.78,4668.74
2023/4/13,2,-0.010179406,0.000180068,2014.38,0.81,0,54.23,-86.92,-32.69,-33.5,4635.24
2023/4/14,0,0.000180068,0.000180068,0,0,0,0,1.14,1.14,1.14,4636.38
2023/4/15,0,0.000180068,0.000180068,0,0,0,0,0.69,0.69,0.69,4637.07
2023/4/16,0,0.000180068,0.000180068,0,0,0,0,-0.08,-0.08,-0.08,4636.99
2023/4/17,2,0.000180068,-0.00941723,1986.62,0.79,0,-1.45,-0.4,-1.85,-2.64,4634.35
2023/4/18,2,-0.00941723,8.58E-05,2002.99,0.8,0,-11.63,-22.61,-34.24,-35.04,4599.31
2023/4/19,2,8.58E-05,-0.009618454,1987.54,0.8,0,63.79,-0.97,62.82,62.02,4661.33
2023/4/20,0,-0.009618454,-0.009618454,0,0,0,0,36.03,36.03,36.03,4697.36
2023/4/21,0,-0.009618454,-0.009618454,0,0,0,0,40.14,40.14,40.14,4737.5
2023/4/22,0,-0.009618454,-0.009618454,0,0,0,0,35.99,35.99,35.99,4773.49
2023/4/23,0,-0.009618454,-0.009618454,0,0,0,0,7.14,7.14,7.14,4780.63
2023/4/24,5,-0.009618454,-0.004475303,5002.59,2,0,-66.06,23.67,-42.39,-44.39,4736.24
2023/4/25,0,-0.004475303,-0.004475303,0,0,0,0,8.78,8.78,8.78,4745.02
2023/4/26,2,-0.004475303,0.006474781,2009.29,0.8,0,129.24,-62.14,67.1,66.3,4811.32
2023/4/27,2,0.006474781,-0.004204473,1987.48,0.79,0,-40.66,-34.86,-75.52,-76.31,4735.01
2023/4/28,0,-0.004204473,-0.004204473,0,0,0,0,5.51,5.51,5.51,4740.52
2023/4/29,2,-0.004204473,0.006284304,2005.35,0.8,0,-7.52,-7.86,-15.38,-16.18,4724.34
2023/4/30,3,0.006284304,0.00093192,3000.66,1.2,0,-37.19,8.92,-28.27,-29.47,4694.87
2023/5/1,2,0.00093192,-0.009678891,1998.63,0.8,0,53.57,-8,45.58,44.78,4739.65
2023/5/2,0,-0.009678891,-0.009678891,0,0,0,0,-23.96,-23.96,-23.96,4715.69
2023/5/3,0,-0.009678891,-0.009678891,0,0,0,0,5.47,5.47,5.47,4721.16
2023/5/4,2,-0.009678891,0.001034056,2001.78,0.8,0,20.57,-34.43,-13.86,-14.66,4706.5
